,idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,teu,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
190,792279,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,5.1666666667443,15.166666666686,0.083333333255723,20.416666666686,20.416666666686,17280960,BRSAL,BRARE,2501,Granel Sólido,0,0,622.5,Desembarcados,,
191,760091,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,10.083333333372,0.083333333255723,3.0,0.08333333343034599,3.1666666666861003,13.250000000058,16349257,BRSAL,BRARE,2501,Granel Sólido,0,0,789.6,Desembarcados,,
192,763343,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.5,0.0,6.333333333372099,0.0,6.333333333372099,7.833333333372099,16429575,BRSAL,BRARE,2501,Granel Sólido,0,0,708.9,Desembarcados,,
193,760404,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,6.0833333332557,0.08333333343034599,2.6666666666279,0.083333333255723,2.8333333333138997,8.916666666569698,16351696,BRSAL,BRARE,2501,Granel Sólido,0,0,704.1,Desembarcados,,
194,760417,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.083333333255723,6.2499999999417994,0.08333333343034599,6.416666666627901,6.5000000000582006,16351709,BRSAL,BRARE,2501,Granel Sólido,0,0,1551.9,Desembarcados,,
195,778124,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.83333333325572,6.916666666686099,6.5000000000582006,0.41666666662786,13.833333333372,14.666666666628,16843708,BRSAL,BRARE,2501,Granel Sólido,0,0,1504.7,Desembarcados,,
196,790857,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.666666666686099,0.0,6.0833333332557,0.08333333343034599,6.166666666686099,10.833333333372,17210212,BRSAL,BRARE,2501,Granel Sólido,0,0,1705.4,Desembarcados,,
197,763175,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.0,2.9166666667442995,0.0,2.9166666667442995,2.9166666667442995,16416045,BRSAL,BRARE,2501,Granel Sólido,0,0,726.7,Desembarcados,,
198,763155,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.0833333333721,0.083333333255723,5.6666666668025005,0.0,5.7500000000582006,6.8333333334303,16416003,BRSAL,BRARE,2501,Granel Sólido,0,0,1559.0,Desembarcados,,
199,777635,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,7.333333333313901,0.0,5.6666666668025005,0.0,5.6666666668025005,13.000000000116,16841113,BRSAL,BRARE,2501,Granel Sólido,0,0,1600.5,Desembarcados,,
200,777632,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.083333333255723,3.0,0.0,3.0833333332557005,3.0833333332557005,16841110,BRSAL,BRARE,2501,Granel Sólido,0,0,772.3,Desembarcados,,
201,777638,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.0,3.8333333332557005,0.0,3.8333333332557005,3.9166666666861003,16841116,BRSAL,BRARE,2501,Granel Sólido,0,0,879.4,Desembarcados,,
202,791292,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,12.999999999942,0.16666666668607,3.6666666667442995,0.083333333255723,3.9166666666861003,16.916666666628,17256301,BRSAL,BRARE,2501,Granel Sólido,0,0,817.1,Desembarcados,,
203,771850,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,36.083333333256,0.08333333343034599,8.4166666666861,0.083333333255723,8.5833333333721,44.666666666628,16685512,BRSAL,BRARE,2501,Granel Sólido,0,0,825.4,Desembarcados,,
204,761838,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,9.083333333430302,0.0,3.1666666666861003,0.0,3.1666666666861003,12.250000000116,16374893,BRSAL,BRARE,2501,Granel Sólido,0,0,985.3,Desembarcados,,
205,763003,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,15.166666666686,0.083333333255723,2.7500000000582006,0.0,2.8333333333138997,18.0,16414468,BRSAL,BRARE,2501,Granel Sólido,0,0,777.2,Desembarcados,,
206,791525,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,19.999999999884,0.08333333343034599,2.6666666666279,0.083333333255723,2.8333333333138997,22.833333333198,17262569,BRSAL,BRARE,2501,Granel Sólido,0,0,873.0,Desembarcados,,
207,761743,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.7499999999417994,0.0,2.4166666666861,0.08333333343034599,2.5000000001164,7.2500000000582006,16374794,BRSAL,BRARE,2501,Granel Sólido,0,0,782.1,Desembarcados,,
208,742188,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,20.083333333314,0.0,8.4999999999418,0.08333333343034599,8.5833333333721,28.666666666686,15878024,BRSAL,BRARE,2501,Granel Sólido,0,0,925.2,Desembarcados,,
209,735803,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,11.333333333255998,0.0,3.9999999999417994,0.08333333343034599,4.0833333333721,15.416666666628,15863367,BRSAL,BRARE,2501,Granel Sólido,0,0,732.4,Desembarcados,,
210,763527,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.08333333343034599,2.1666666665697,0.08333333343034599,2.3333333334303,2.5000000001164,16435127,BRSAL,BRARE,2501,Granel Sólido,0,0,661.8,Desembarcados,,
211,742187,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.08333333343034599,4.6666666665114,0.08333333343034599,4.833333333372099,5.0000000000582006,15878023,BRSAL,BRARE,2501,Granel Sólido,0,0,1572.5,Desembarcados,,
212,742197,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.7500000000582006,0.41666666662786,4.0000000001164,0.16666666651145,4.5833333332557,7.333333333313901,15878033,BRSAL,BRARE,2501,Granel Sólido,0,0,841.2,Desembarcados,,
213,763524,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.1666666666278998,0.0,7.1666666668025005,0.083333333255723,7.2500000000582006,8.4166666666861,16435124,BRSAL,BRARE,2501,Granel Sólido,0,0,1576.7,Desembarcados,,
214,742243,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.083333333255723,27.916666666686,0.08333333343034599,28.083333333372,28.166666666802,15878047,BRSAL,BRARE,2501,Granel Sólido,0,0,1586.0,Desembarcados,,
215,762201,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,14.25,0.0,5.583333333372099,0.0,5.583333333372099,19.833333333372,16378629,BRSAL,BRARE,2501,Granel Sólido,0,0,1295.0,Desembarcados,,
216,742248,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,21.166666666686,0.16666666668607,2.0000000000582,0.083333333255723,2.25,23.416666666686,15878052,BRSAL,BRARE,2501,Granel Sólido,0,0,754.8,Desembarcados,,
217,778207,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,8.0833333333139,0.41666666680248,25.666666666686,0.083333333255723,26.166666666744,34.250000000057994,16844477,BRSAL,BRARE,2501,Granel Sólido,0,0,832.6,Desembarcados,,
218,735791,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.16666666651145,6.8333333334303,0.083333333255723,7.0833333331974995,7.0833333331974995,15863356,BRSAL,BRARE,2501,Granel Sólido,0,0,787.0,Desembarcados,,
219,735796,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,9.75,4.0833333333721,4.5,0.41666666662786,9.0,18.75,15863361,BRSAL,BRARE,2501,Granel Sólido,0,0,1540.6,Desembarcados,,
220,766111,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,6.9999999999417994,0.16666666668607,6.6666666665697,0.08333333343034599,6.916666666686099,13.916666666628,16526805,BRSAL,BRARE,2501,Granel Sólido,0,0,1765.6,Desembarcados,,
221,790665,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.75,0.083333333255723,6.333333333372099,3.0,9.4166666666279,10.166666666628,17207259,BRSAL,BRARE,2501,Granel Sólido,0,0,1123.4,Desembarcados,,
222,735894,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,6.6666666665697,0.08333333343034599,3.4166666666279,0.08333333343034599,3.5833333334886004,10.250000000058,15863376,BRSAL,BRARE,2501,Granel Sólido,0,0,777.9,Desembarcados,,
223,790726,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.916666666627901,0.083333333255723,3.1666666666861003,0.0,3.2499999999417994,8.1666666665697,17208298,BRSAL,BRARE,2501,Granel Sólido,0,0,745.2,Desembarcados,,
224,790666,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.75,0.083333333255723,3.5000000000582006,0.0,3.5833333333138997,4.3333333333139,17207260,BRSAL,BRARE,2501,Granel Sólido,0,0,858.1,Desembarcados,,
225,776903,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.0,0.0,6.0,0.9999999999417901,6.9999999999417994,9.999999999941801,16839482,BRSAL,BRARE,2501,Granel Sólido,0,0,1527.8,Desembarcados,,
226,789206,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,6.416666666627901,0.08333333343034599,2.9166666665697,0.08333333343034599,3.0833333334303,9.500000000058199,17160421,BRSAL,BRARE,2501,Granel Sólido,0,0,723.9,Desembarcados,,
227,789970,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.416666666686099,0.083333333255723,7.666666666686099,0.083333333255723,7.8333333331974995,13.249999999884,17202503,BRSAL,BRARE,2501,Granel Sólido,0,0,1718.1,Desembarcados,,
228,765810,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,78.75,0.083333333255723,5.3333333332557,0.0,5.416666666511401,84.166666666511,16526536,BRSAL,BRARE,2501,Granel Sólido,0,0,1482.7,Desembarcados,,
229,766318,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,12.083333333255998,0.08333333343034599,2.5833333333721,0.083333333255723,2.7500000000582006,14.833333333314,16527038,BRSAL,BRARE,2501,Granel Sólido,0,0,574.3,Desembarcados,,
230,778476,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,2.9166666667442995,0.0,3.0,3.1666666666861003,16845293,BRSAL,BRARE,2501,Granel Sólido,0,0,931.5,Desembarcados,,
231,790165,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.5833333333721,0.083333333255723,3.0833333334303,0.083333333255723,3.2499999999417994,5.833333333313901,17204417,BRSAL,BRARE,2501,Granel Sólido,0,0,945.0,Desembarcados,,
232,763991,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,4.666666666686099,0.083333333255723,4.8333333331975,4.9999999998836,16439557,BRSAL,BRARE,2501,Granel Sólido,0,0,1468.0,Desembarcados,,
233,764049,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,16.5,0.08333333343034599,5.666666666627901,0.083333333255723,5.833333333313901,22.333333333314,16440757,BRSAL,BRARE,2501,Granel Sólido,0,0,1476.9,Desembarcados,,
234,790434,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.5833333332557,0.0,6.0,0.08333333343034599,6.0833333334303,10.666666666686,17207127,BRSAL,BRARE,2501,Granel Sólido,0,0,1517.2,Desembarcados,,
235,766118,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.6666666668025005,0.0,2.8333333333138997,0.16666666668607,3.0,8.6666666668025,16526812,BRSAL,BRARE,2501,Granel Sólido,0,0,785.5,Desembarcados,,
236,764045,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.9166666668024999,0.083333333255723,20.499999999942,0.08333333343034599,20.666666666628,22.583333333429998,16440753,BRSAL,BRARE,2501,Granel Sólido,0,0,663.4,Desembarcados,,
237,778393,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,10.250000000058,0.08333333343034599,10.416666666744,10.58333333343,16845203,BRSAL,BRARE,2501,Granel Sólido,0,0,1793.1,Desembarcados,,
238,790500,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.7500000000582006,0.083333333255723,3.3333333333721,0.0,3.4166666666279,6.166666666686099,17207184,BRSAL,BRARE,2501,Granel Sólido,0,0,843.8,Desembarcados,,
239,790790,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,8.5833333333721,0.0,3.0,0.08333333343034599,3.0833333334303,11.666666666802001,17208826,BRSAL,BRARE,2501,Granel Sólido,0,0,848.0,Desembarcados,,
240,735887,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.5000000000582006,0.08333333343034599,8.8333333333139,0.0,8.916666666744302,12.416666666802001,15863373,BRSAL,BRARE,2501,Granel Sólido,0,0,1736.9,Desembarcados,,
241,790789,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.083333333255723,0.08333333343034599,6.166666666686099,0.0,6.250000000116401,6.333333333372099,17208825,BRSAL,BRARE,2501,Granel Sólido,0,0,1505.6,Desembarcados,,
242,790499,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,4.9166666668025,0.0,5.0000000000582006,5.1666666667443,17207183,BRSAL,BRARE,2501,Granel Sólido,0,0,1167.2,Desembarcados,,
243,765811,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,19.5,1.1666666666278998,2.6666666666279,0.0,3.8333333332557005,23.333333333256,16526537,BRSAL,BRARE,2501,Granel Sólido,0,0,787.0,Desembarcados,,
244,766315,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,35.083333333314,0.08333333343034599,9.0,0.083333333255723,9.1666666666861,44.25,16527035,BRSAL,BRARE,2501,Granel Sólido,0,0,1589.2,Desembarcados,,
245,790390,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,31.833333333372,0.083333333255723,12.916666666686,0.08333333343034599,13.083333333372,44.916666666744,17207072,BRSAL,BRARE,2501,Granel Sólido,0,0,823.7,Desembarcados,,
246,741916,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,13.749999999942,0.91666666668607,4.916666666627901,0.083333333255723,5.9166666665697,19.666666666511,15878018,BRSAL,BRARE,2501,Granel Sólido,0,0,1530.8,Desembarcados,,
247,778807,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.0000000000582,0.0,4.4166666665697,0.0,4.4166666665697,6.416666666627901,16849872,BRSAL,BRARE,2501,Granel Sólido,0,0,906.3,Desembarcados,,
248,787906,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,10.5,0.0,6.166666666686099,0.083333333255723,6.2499999999417994,16.749999999942,17123957,BRSAL,BRARE,2501,Granel Sólido,0,0,837.3,Desembarcados,,
249,771851,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,11.749999999884,0.08333333343034599,6.8333333332557,0.0,6.916666666686099,18.666666666570002,16685513,BRSAL,BRARE,2501,Granel Sólido,0,0,1871.4,Desembarcados,,
250,764472,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.7500000001164,0.083333333255723,4.916666666627901,0.08333333343034599,5.083333333313901,9.833333333430302,16500198,BRSAL,BRARE,2501,Granel Sólido,0,0,1554.6,Desembarcados,,
251,778020,BRARE,T1,Areia Branca,2016,jul,Apoio,Interior,Cais de Uso da CODERN,1,21.083333333256,3.0,27.0,0.08333333343034599,30.083333333429998,51.166666666686,16843501,BRSAL,BRARE,2501,Granel Sólido,0,0,1786.3,Desembarcados,,
252,760950,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.833333333313901,0.08333333343034599,6.0833333332557,0.083333333255723,6.2499999999417994,12.083333333255998,16353550,BRSAL,BRARE,2501,Granel Sólido,0,0,1608.6,Desembarcados,,
253,760952,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666651145,0.50000000005821,3.5000000000582006,0.083333333255723,4.0833333333721,4.2499999998836,16353552,BRSAL,BRARE,2501,Granel Sólido,0,0,917.4,Desembarcados,,
254,776907,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.08333333343034599,4.0833333331975,0.0,4.1666666666279,4.1666666666279,16839486,BRSAL,BRARE,2501,Granel Sólido,0,0,955.5,Desembarcados,,
255,742322,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,7.0833333331974995,0.0,5.7500000000582006,0.083333333255723,5.833333333313901,12.916666666510999,15878056,BRSAL,BRARE,2501,Granel Sólido,0,0,1607.4,Desembarcados,,
256,778021,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,46.58333333343,0.083333333255723,3.75,0.08333333343034599,3.9166666666861003,50.500000000115996,16843502,BRSAL,BRARE,2501,Granel Sólido,0,0,883.3,Desembarcados,,
257,792007,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,31.5,0.33333333319752,5.3333333334303,0.083333333255723,5.749999999883599,37.249999999884,17275476,BRSAL,BRARE,2501,Granel Sólido,0,0,723.2,Desembarcados,,
258,765395,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,45.833333333256,0.083333333255723,2.25,0.08333333343034599,2.4166666666861,48.249999999942,16518745,BRSAL,BRARE,2501,Granel Sólido,0,0,708.6,Desembarcados,,
259,778605,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.0,6.166666666686099,0.083333333255723,6.2499999999417994,6.416666666627901,16849551,BRSAL,BRARE,2501,Granel Sólido,0,0,1744.9,Desembarcados,,
260,788489,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,22.416666666570002,0.16666666668607,3.3333333333721,0.16666666668607,3.6666666667442995,26.083333333314,17129634,BRSAL,BRARE,2501,Granel Sólido,0,0,748.8,Desembarcados,,
261,788440,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,8.4999999999418,0.0,7.833333333372099,0.16666666668607,8.0000000000582,16.5,17129585,BRSAL,BRARE,2501,Granel Sólido,0,0,953.3,Desembarcados,,
262,788442,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,16.5,0.083333333255723,6.583333333313901,0.08333333343034599,6.75,23.25,17129587,BRSAL,BRARE,2501,Granel Sólido,0,0,1643.0,Desembarcados,,
263,778405,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.83333333325572,0.0,7.5,0.0,7.5,8.3333333332557,16845218,BRSAL,BRARE,2501,Granel Sólido,0,0,1827.9,Desembarcados,,
264,790166,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,5.416666666686099,0.083333333255723,5.5833333331974995,5.749999999883599,17204418,BRSAL,BRARE,2501,Granel Sólido,0,0,1569.9,Desembarcados,,
265,764471,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.5000000000582006,0.083333333255723,2.0833333333139,0.08333333343034599,2.25,5.7500000000582006,16500197,BRSAL,BRARE,2501,Granel Sólido,0,0,677.6,Desembarcados,,
266,790233,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.2499999998836,0.08333333343034599,4.833333333372099,0.083333333255723,5.0000000000582006,9.249999999941801,17204698,BRSAL,BRARE,2501,Granel Sólido,0,0,1563.0,Desembarcados,,
267,766110,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.9999999999417994,0.0,2.4166666666861,0.08333333343034599,2.5000000001164,6.5000000000582006,16526804,BRSAL,BRARE,2501,Granel Sólido,0,0,824.6,Desembarcados,,
268,788493,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,16.749999999942,0.16666666668607,4.666666666686099,0.08333333343034599,4.9166666668025,21.666666666744,17129638,BRSAL,BRARE,2501,Granel Sólido,0,0,1586.6,Desembarcados,,
269,778810,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.75,0.0,8.1666666665697,0.08333333343034599,8.25,9.0,16849874,BRSAL,BRARE,2501,Granel Sólido,0,0,1775.1,Desembarcados,,
270,784588,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.25,0.08333333343034599,8.4166666666861,0.083333333255723,8.5833333333721,13.833333333372,17027476,BRSAL,BRARE,2501,Granel Sólido,0,0,1486.1,Desembarcados,,
271,741088,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.3333333332557,0.50000000005821,2.6666666666279,0.083333333255723,3.2499999999417994,5.5833333331974995,15876194,BRSAL,BRARE,2501,Granel Sólido,0,0,954.3,Desembarcados,,
272,768799,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,26.499999999942002,3.0,5.583333333372099,0.08333333343034599,8.6666666668025,35.166666666744,16691151,BRSAL,BRARE,2501,Granel Sólido,0,0,849.1,Desembarcados,,
273,741137,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,12.916666666686,0.083333333255723,4.833333333372099,0.33333333337214,5.25,18.166666666686,15878012,BRSAL,BRARE,2501,Granel Sólido,0,0,826.7,Desembarcados,,
274,741084,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.4166666666279,0.083333333255723,2.5000000001164,0.0,2.5833333333721,6.0,15869894,BRSAL,BRARE,2501,Granel Sólido,0,0,734.6,Desembarcados,,
275,741085,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.1666666665113996,0.0,8.4166666666861,0.08333333343034599,8.500000000116401,11.666666666628,15871657,BRSAL,BRARE,2501,Granel Sólido,0,0,1545.5,Desembarcados,,
276,768800,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,15.66666666657,0.0,7.750000000116401,0.49999999988357996,8.25,23.916666666570002,16691152,BRSAL,BRARE,2501,Granel Sólido,0,0,1646.8,Desembarcados,,
277,766741,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,20.333333333256,1.0833333333721,1.5833333332556998,0.08333333343034599,2.7500000000582006,23.083333333314,16533781,BRSAL,BRARE,2501,Granel Sólido,0,0,759.8,Desembarcados,,
278,776194,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,32.333333333256,0.66666666674428,6.5000000000582006,0.0,7.1666666668025005,39.500000000057994,16780831,BRSAL,BRARE,2501,Granel Sólido,0,0,1609.0,Desembarcados,,
279,741128,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,10.400000000023,0.33333333337214,7.916666666627901,0.24999999994178998,8.4999999999418,18.899999999965,15876210,BRSAL,BRARE,2501,Granel Sólido,0,0,1702.3,Desembarcados,,
280,766746,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.5,0.083333333255723,16.916666666628,0.08333333343034599,17.083333333314,18.583333333314,16533786,BRSAL,BRARE,2501,Granel Sólido,0,0,1254.3,Desembarcados,,
281,786150,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,9.5833333333139,0.33333333337214,8.8333333333139,0.08333333343034599,9.250000000116401,18.833333333429998,17108886,BRSAL,BRARE,2501,Granel Sólido,0,0,1415.9,Desembarcados,,
282,775659,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,66.916666666686,0.08333333343034599,5.833333333313901,0.083333333255723,6.0,72.916666666686,16776621,BRSAL,BRARE,2501,Granel Sólido,0,0,1580.0,Desembarcados,,
283,786357,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,10.083333333198,0.0,6.6666666667443,0.083333333255723,6.75,16.833333333198,17109726,BRSAL,BRARE,2501,Granel Sólido,0,0,1456.1,Desembarcados,,
284,786308,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,11.583333333372,0.083333333255723,2.5000000001164,0.24999999994178998,2.8333333333138997,14.416666666686,17109643,BRSAL,BRARE,2501,Granel Sólido,0,0,761.4,Desembarcados,,
285,768340,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,34.166666666628,0.0,6.2499999999417994,1.0833333333721,7.333333333313901,41.499999999942006,16691150,BRSAL,BRARE,2501,Granel Sólido,0,0,1461.5,Desembarcados,,
286,772992,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.4999999999418,0.083333333255723,6.0,0.08333333343034599,6.166666666686099,8.6666666666279,16691120,BRSAL,BRARE,2501,Granel Sólido,0,0,1784.2,Desembarcados,,
